date,season,team,home/visitor,opponent,score,opponentScore,moneyLine,opponentMoneyLine,total,spread,secondHalfTotal
2019-12-03,2020,CLE,vs,DET,94,127,142.0,-165.0,216.5,3.5,105.5
2019-12-03,2020,SAS,vs,HOU,135,133,260.0,-330.0,234.0,7.0,114.0
2019-12-03,2020,DEN,vs,LAL,96,105,-135.0,115.0,207.5,-2.5,102.0
2019-12-03,2020,TOR,vs,MIA,110,121,-240.0,190.0,212.0,-5.5,104.0
2019-12-03,2020,WAS,vs,ORL,120,127,-110.0,-110.0,229.5,0.0,112.5
2019-12-03,2020,LAC,vs,POR,117,97,-450.0,350.0,233.0,-9.0,114.5
2019-12-04,2020,ATL,vs,BKN,118,130,130.0,-150.0,228.0,3.0,116.0
2019-12-04,2020,CHA,vs,GSW,106,91,-140.0,120.0,213.0,-2.5,105.0
2019-12-04,2020,OKC,vs,IND,100,107,105.0,-125.0,209.0,1.0,102.5
2019-12-04,2020,UTA,vs,LAL,96,121,-125.0,105.0,212.5,-2.0,103.0
2019-12-04,2020,CHI,vs,MEM,106,99,-300.0,240.0,223.0,-6.5,113.5
2019-12-04,2020,BOS,vs,MIA,112,93,-230.0,185.0,209.0,-5.5,102.0
2019-12-04,2020,DET,vs,MIL,103,127,375.0,-500.0,223.0,9.0,114.0
2019-12-04,2020,DAL,vs,MIN,121,114,-240.0,190.0,229.0,-5.5,111.5
2019-12-04,2020,ORL,vs,PHX,128,114,105.0,-125.0,213.5,1.5,111.0
2019-12-04,2020,POR,vs,SAC,127,116,-220.0,180.0,216.5,-5.0,108.0
2019-12-05,2020,NYK,vs,DEN,92,129,320.0,-420.0,205.0,9.0,99.5
2019-12-05,2020,TOR,vs,HOU,109,119,-130.0,110.0,230.5,-2.0,112.5
2019-12-05,2020,WAS,vs,PHI,119,113,290.0,-380.0,233.0,8.0,119.0
2019-12-05,2020,NOP,vs,PHX,132,139,-185.0,155.0,235.0,-4.0,122.5
2019-12-06,2020,CHA,vs,BKN,104,111,130.0,-150.0,219.0,3.0,113.5
2019-12-06,2020,BOS,vs,DEN,108,95,-160.0,140.0,205.5,-3.0,101.5
2019-12-06,2020,CHI,vs,GSW,98,100,-190.0,160.0,215.0,-4.5,106.5
2019-12-06,2020,DET,vs,IND,108,101,105.0,-125.0,212.0,1.5,103.0
2019-12-06,2020,MIL,vs,LAC,119,91,-190.0,160.0,233.5,-4.5,113.0
2019-12-06,2020,POR,vs,LAL,113,136,170.0,-200.0,225.0,5.0,111.0
2019-12-06,2020,OKC,vs,MIN,139,127,-170.0,145.0,218.0,-3.5,106.5
2019-12-06,2020,CLE,vs,ORL,87,93,160.0,-190.0,210.0,4.5,103.0
2019-12-06,2020,SAS,vs,SAC,105,104,-185.0,155.0,214.5,-4.0,104.5
2019-12-06,2020,MIA,vs,WAS,112,103,-550.0,400.0,229.0,-9.5,110.5
2019-12-07,2020,PHI,vs,CLE,141,94,-700.0,500.0,215.0,-11.0,108.5
2019-12-07,2020,NYK,vs,IND,103,104,180.0,-220.0,208.0,5.5,102.5
2019-12-07,2020,UTA,vs,MEM,126,112,-800.0,550.0,217.5,-11.5,112.5
2019-12-07,2020,DAL,vs,NOP,130,84,-450.0,350.0,232.0,-9.0,113.0
2019-12-07,2020,HOU,vs,PHX,115,109,-750.0,525.0,240.5,-11.0,122.5
2019-12-08,2020,CHA,vs,ATL,107,122,-125.0,105.0,223.0,-1.5,108.0
2019-12-08,2020,MIA,vs,CHI,110,105,-310.0,250.0,210.5,-7.0,102.0
2019-12-08,2020,BKN,vs,DEN,105,102,155.0,-185.0,212.5,4.5,104.5
2019-12-08,2020,WAS,vs,LAC,119,135,350.0,-450.0,236.0,9.0,116.5
2019-12-08,2020,LAL,vs,MIN,142,125,-650.0,450.0,227.5,-10.0,111.5
2019-12-08,2020,POR,vs,OKC,96,108,-180.0,150.0,223.0,-4.0,109.5
2019-12-08,2020,DAL,vs,SAC,106,110,-430.0,330.0,216.0,-9.0,106.0
2019-12-08,2020,PHI,vs,TOR,110,104,-150.0,130.0,214.0,-3.0,104.0
2019-12-09,2020,BOS,vs,CLE,110,88,-1400.0,800.0,216.0,-13.5,110.0
2019-12-09,2020,NOP,vs,DET,103,105,-110.0,-110.0,227.5,0.0,110.0
2019-12-09,2020,IND,vs,LAC,99,110,-150.0,130.0,216.5,-3.0,107.0
2019-12-09,2020,GSW,vs,MEM,102,110,-160.0,140.0,220.0,-3.5,113.0
2019-12-09,2020,PHX,vs,MIN,125,109,-160.0,140.0,233.0,-3.5,113.5
2019-12-09,2020,UTA,vs,OKC,90,104,-420.0,320.0,206.5,-9.0,102.0
2019-12-09,2020,MIL,vs,ORL,110,101,-1000.0,650.0,217.5,-13.0,105.0
2019-12-09,2020,HOU,vs,SAC,118,119,-900.0,600.0,225.5,-12.0,110.5
2019-12-09,2020,CHI,vs,TOR,92,93,220.0,-270.0,213.5,6.5,104.5
2019-12-10,2020,MIA,vs,ATL,135,121,-425.0,325.0,219.0,-8.5,108.0
2019-12-10,2020,PHI,vs,DEN,97,92,-220.0,180.0,208.0,-5.5,103.5
2019-12-10,2020,POR,vs,NYK,115,87,-500.0,375.0,223.5,-9.5,108.5
2019-12-10,2020,CHA,vs,WAS,114,107,110.0,-130.0,229.0,2.0,110.5
2019-12-11,2020,CHI,vs,ATL,136,102,-275.0,225.0,221.5,-6.5,106.5
2019-12-11,2020,IND,vs,BOS,122,117,-120.0,100.0,211.0,-1.0,110.5
2019-12-11,2020,BKN,vs,CHA,108,113,-550.0,400.0,217.0,-10.0,105.5
2019-12-11,2020,CLE,vs,HOU,110,116,550.0,-800.0,230.0,11.5,112.5
2019-12-11,2020,TOR,vs,LAC,92,112,130.0,-150.0,222.5,2.5,107.5
2019-12-11,2020,ORL,vs,LAL,87,96,330.0,-430.0,210.5,8.5,102.0
2019-12-11,2020,PHX,vs,MEM,108,115,-300.0,240.0,230.5,-7.0,118.0
2019-12-11,2020,MIL,vs,NOP,127,112,-450.0,350.0,232.5,-9.5,112.5
2019-12-11,2020,GSW,vs,NYK,122,124,-210.0,175.0,211.0,-5.0,102.0
2019-12-11,2020,SAC,vs,OKC,94,93,-125.0,105.0,207.5,-1.5,101.0
2019-12-11,2020,MIN,vs,UTA,116,127,-115.0,-105.0,220.5,-1.0,114.5
2019-12-12,2020,SAS,vs,CLE,109,117,-900.0,600.0,218.5,-11.5,113.0
2019-12-12,2020,DET,vs,DAL,111,122,250.0,-310.0,217.5,6.5,106.5
2019-12-12,2020,BOS,vs,PHI,109,115,-115.0,-105.0,212.5,-1.0,110.5
2019-12-12,2020,DEN,vs,POR,114,99,-330.0,260.0,216.5,-7.5,107.5
2019-12-13,2020,CHI,vs,CHA,73,83,-280.0,230.0,213.5,-7.0,103.5
2019-12-13,2020,UTA,vs,GSW,114,106,-1400.0,800.0,211.0,-14.0,104.0
2019-12-13,2020,ORL,vs,HOU,107,130,225.0,-275.0,220.5,6.5,107.5
2019-12-13,2020,ATL,vs,IND,100,110,215.0,-265.0,224.5,6.0,109.0
2019-12-13,2020,MIN,vs,LAC,117,124,170.0,-200.0,228.0,4.5,111.5
2019-12-13,2020,MIA,vs,LAL,110,113,190.0,-240.0,211.5,5.5,104.0
2019-12-13,2020,MEM,vs,MIL,114,127,700.0,-1100.0,229.0,12.5,118.5
2019-12-13,2020,PHI,vs,NOP,116,109,-310.0,250.0,222.0,-7.0,108.0
2019-12-13,2020,SAC,vs,NYK,101,103,-430.0,330.0,210.5,-9.0,101.5
2019-12-14,2020,TOR,vs,BKN,110,102,-320.0,255.0,218.5,-7.0,112.5
2019-12-14,2020,MIL,vs,CLE,125,108,-1500.0,850.0,223.0,-14.0,114.0
2019-12-14,2020,HOU,vs,DET,107,115,-330.0,260.0,225.5,-7.5,110.0
2019-12-14,2020,CHI,vs,LAC,109,106,135.0,-155.0,214.0,3.0,105.0
2019-12-14,2020,DAL,vs,MIA,118,122,-425.0,325.0,216.5,-8.5,104.0
2019-12-14,2020,DEN,vs,OKC,110,102,-260.0,210.0,204.5,-6.0,100.5
2019-12-14,2020,PHX,vs,SAS,119,121,105.0,-125.0,220.5,2.0,112.5
2019-12-14,2020,MEM,vs,WAS,128,111,-125.0,105.0,236.5,-1.5,116.5
2019-12-15,2020,IND,vs,CHA,107,85,-800.0,550.0,210.0,-11.5,102.0
2019-12-15,2020,ATL,vs,LAL,96,101,575.0,-850.0,229.0,12.0,111.5
2019-12-15,2020,DEN,vs,NYK,111,105,-700.0,500.0,208.5,-10.5,102.0
2019-12-15,2020,NOP,vs,ORL,119,130,-110.0,-110.0,216.5,0.0,106.5
2019-12-15,2020,BKN,vs,PHI,109,89,145.0,-170.0,220.0,3.5,113.0
2019-12-15,2020,GSW,vs,SAC,79,100,170.0,-200.0,209.5,4.5,102.0
2019-12-16,2020,OKC,vs,CHI,109,106,-240.0,190.0,208.5,-5.5,102.0
2019-12-16,2020,TOR,vs,CLE,133,113,-1200.0,750.0,216.5,-13.0,110.5
2019-12-16,2020,MIL,vs,DAL,116,120,-750.0,525.0,227.5,-10.5,111.5
2019-12-16,2020,MEM,vs,MIA,118,111,125.0,-145.0,217.0,2.5,106.5
2019-12-16,2020,PHX,vs,POR,110,111,115.0,-135.0,227.0,2.5,111.5
2019-12-16,2020,HOU,vs,SAS,109,107,-650.0,450.0,232.0,-10.5,119.0
2019-12-16,2020,DET,vs,WAS,119,133,-140.0,120.0,232.0,-2.5,113.5
2019-12-17,2020,NYK,vs,ATL,143,120,-130.0,110.0,226.0,-2.0,109.0
2019-12-17,2020,NOP,vs,BKN,101,108,115.0,-135.0,227.5,2.0,116.0
2019-12-17,2020,IND,vs,LAL,105,102,100.0,-120.0,213.0,1.0,104.0
2019-12-17,2020,UTA,vs,ORL,109,102,-280.0,230.0,208.0,-6.5,102.0
2019-12-17,2020,LAC,vs,PHX,120,99,-1500.0,850.0,225.0,-15.0,115.0
2019-12-17,2020,CHA,vs,SAC,110,102,180.0,-220.0,208.0,5.0,102.0
2019-12-18,2020,DAL,vs,BOS,103,109,110.0,-130.0,215.5,2.0,111.5
2019-12-18,2020,CLE,vs,CHA,100,98,-145.0,125.0,211.0,-3.0,102.0
2019-12-18,2020,WAS,vs,CHI,109,110,-115.0,-105.0,230.0,-1.0,112.0
2019-12-18,2020,POR,vs,GSW,122,112,-500.0,375.0,221.5,-9.0,110.0
2019-12-18,2020,OKC,vs,MEM,126,122,-280.0,230.0,219.5,-6.5,113.5
2019-12-18,2020,PHI,vs,MIA,104,108,-380.0,290.0,208.5,-8.0,102.5
2019-12-18,2020,MIN,vs,NOP,99,107,-170.0,145.0,229.5,-3.5,113.5
2019-12-18,2020,DEN,vs,ORL,113,104,-500.0,375.0,205.0,-9.0,100.5
2019-12-18,2020,DET,vs,TOR,99,112,125.0,-145.0,217.0,2.5,107.0
2019-12-19,2020,SAS,vs,BKN,118,105,-190.0,160.0,219.5,-4.0,113.5
2019-12-19,2020,LAC,vs,HOU,117,122,-220.0,180.0,235.5,-0.0,115.0
2019-12-19,2020,MIL,vs,LAL,111,104,-160.0,140.0,227.0,-3.5,110.0
2019-12-19,2020,ATL,vs,UTA,106,111,230.0,-280.0,224.5,6.5,114.5
2019-12-20,2020,PHI,vs,DAL,98,117,-425.0,325.0,212.0,-8.5,105.0
2019-12-20,2020,BOS,vs,DET,114,93,-450.0,350.0,211.0,-9.0,103.0
2019-12-20,2020,CLE,vs,MEM,114,107,120.0,-140.0,222.5,2.5,114.5
2019-12-20,2020,DEN,vs,MIN,109,100,-750.0,525.0,215.5,-11.0,104.5
2019-12-20,2020,GSW,vs,NOP,106,102,110.0,-130.0,221.5,2.0,108.0
2019-12-20,2020,MIA,vs,NYK,129,114,-550.0,400.0,216.5,-9.0,104.5
2019-12-20,2020,POR,vs,ORL,118,103,-170.0,145.0,218.5,-3.5,107.0
2019-12-20,2020,OKC,vs,PHX,126,108,-150.0,130.0,224.5,-3.0,114.5
2019-12-20,2020,IND,vs,SAC,119,105,-220.0,180.0,209.5,-5.0,102.0
2019-12-20,2020,TOR,vs,WAS,122,118,-270.0,220.0,229.5,-6.5,110.5
2019-12-21,2020,BKN,vs,ATL,122,112,-340.0,270.0,231.5,-7.5,113.5
2019-12-21,2020,DET,vs,CHI,107,119,105.0,-125.0,209.0,1.5,102.5
2019-12-21,2020,PHX,vs,HOU,125,139,325.0,-425.0,234.5,8.5,114.0
2019-12-21,2020,SAS,vs,LAC,109,134,250.0,-310.0,225.5,7.5,110.0
2019-12-21,2020,NYK,vs,MIL,102,123,750.0,-1200.0,227.0,13.0,116.5
2019-12-21,2020,POR,vs,MIN,113,106,-280.0,230.0,227.5,-7.0,110.5
2019-12-21,2020,MEM,vs,SAC,119,115,115.0,-135.0,221.5,2.0,108.0
2019-12-21,2020,CHA,vs,UTA,107,114,240.0,-300.0,208.0,7.0,108.0
2019-12-21,2020,PHI,vs,WAS,125,108,-1100.0,700.0,227.0,-12.5,110.0
2019-12-22,2020,BOS,vs,CHA,119,93,-1000.0,650.0,210.0,-12.0,103.0
2019-12-22,2020,TOR,vs,DAL,110,107,-125.0,105.0,218.0,-1.5,107.0
2019-12-22,2020,LAL,vs,DEN,104,128,-140.0,120.0,208.0,-2.5,101.0
2019-12-22,2020,MIL,vs,IND,117,89,-410.0,310.0,220.5,-8.5,109.0
2019-12-22,2020,OKC,vs,LAC,118,112,-120.0,100.0,223.5,-1.0,109.5
2019-12-23,2020,CLE,vs,ATL,121,118,110.0,-130.0,229.5,2.0,112.0
2019-12-23,2020,ORL,vs,CHI,103,95,-200.0,170.0,205.5,-5.0,101.0
2019-12-23,2020,PHX,vs,DEN,111,113,120.0,-140.0,218.5,2.5,107.0
2019-12-23,2020,SAC,vs,HOU,104,113,220.0,-270.0,230.0,6.0,111.0
2019-12-23,2020,GSW,vs,MIN,113,104,-115.0,-105.0,222.0,-1.0,107.0
2019-12-23,2020,POR,vs,NOP,94,102,-250.0,200.0,229.5,-6.0,112.0
2019-12-23,2020,DET,vs,PHI,109,125,225.0,-275.0,215.0,6.5,109.5
2019-12-23,2020,MEM,vs,SAS,115,145,-105.0,-115.0,228.5,1.0,117.0
2019-12-23,2020,IND,vs,TOR,120,115,-245.0,195.0,210.5,-5.0,101.5
2019-12-23,2020,MIA,vs,UTA,107,104,-190.0,160.0,213.5,-4.5,111.0
2019-12-23,2020,NYK,vs,WAS,115,121,-170.0,145.0,227.5,-3.5,110.5
2019-12-25,2020,TOR,vs,BOS,102,118,155.0,-185.0,213.5,4.0,110.5
2019-12-25,2020,GSW,vs,HOU,116,104,550.0,-800.0,230.0,11.5,113.0
2019-12-25,2020,LAL,vs,LAC,106,111,-140.0,120.0,223.0,-2.5,109.5
2019-12-25,2020,PHI,vs,MIL,121,109,130.0,-150.0,221.0,3.0,113.5
2019-12-25,2020,DEN,vs,NOP,100,112,-500.0,375.0,216.0,-9.0,106.0
2019-12-26,2020,OKC,vs,MEM,97,110,-265.0,215.0,224.0,-6.0,114.5
2019-12-26,2020,SAC,vs,MIN,104,105,-300.0,240.0,220.0,-7.0,106.5
2019-12-26,2020,BKN,vs,NYK,82,94,-340.0,270.0,226.0,-7.0,110.5
2019-12-26,2020,UTA,vs,POR,121,115,-240.0,190.0,222.0,-5.5,108.5
2019-12-26,2020,DAL,vs,SAS,102,98,-360.0,280.0,226.5,-8.0,116.0
2019-12-26,2020,DET,vs,WAS,132,102,-280.0,230.0,228.0,-6.5,110.5
2019-12-27,2020,BOS,vs,CLE,129,117,-1400.0,800.0,215.5,-14.0,110.0
2019-12-27,2020,MIA,vs,IND,113,112,-210.0,175.0,211.5,-5.0,104.0
2019-12-27,2020,ATL,vs,MIL,86,112,275.0,-350.0,235.5,7.5,117.0
2019-12-27,2020,CHA,vs,OKC,102,104,-105.0,-115.0,208.0,1.0,101.0
2019-12-27,2020,ORL,vs,PHI,98,97,155.0,-185.0,210.0,4.0,107.5
2019-12-27,2020,GSW,vs,PHX,105,96,145.0,-170.0,225.0,3.5,114.5
2019-12-28,2020,CHI,vs,ATL,116,81,-600.0,425.0,217.0,-9.5,105.0
2019-12-28,2020,HOU,vs,BKN,108,98,-500.0,375.0,234.5,-9.0,119.5
2019-12-28,2020,MIN,vs,CLE,88,94,-280.0,230.0,217.0,-6.5,111.5
2019-12-28,2020,GSW,vs,DAL,121,141,500.0,-700.0,218.0,11.0,108.0
2019-12-28,2020,SAS,vs,DET,136,109,-220.0,180.0,222.5,-5.0,108.0
2019-12-28,2020,NOP,vs,IND,120,98,-125.0,105.0,218.0,-1.5,105.5
2019-12-28,2020,POR,vs,LAL,120,128,190.0,-240.0,223.0,5.0,108.5
2019-12-28,2020,DEN,vs,MEM,119,110,-500.0,375.0,218.5,-9.0,112.0
2019-12-28,2020,WAS,vs,NYK,100,107,140.0,-160.0,228.5,3.0,111.5
2019-12-28,2020,MIL,vs,ORL,111,100,-270.0,220.0,216.5,-6.0,106.0
2019-12-28,2020,MIA,vs,PHI,117,116,-120.0,100.0,212.5,-1.5,110.0
2019-12-28,2020,SAC,vs,PHX,110,112,-140.0,120.0,217.0,-2.5,111.0
2019-12-28,2020,BOS,vs,TOR,97,113,-330.0,260.0,216.0,-7.5,107.5
2019-12-28,2020,LAC,vs,UTA,107,120,-360.0,280.0,221.5,-7.5,115.0
2019-12-29,2020,MEM,vs,CHA,117,104,-145.0,125.0,219.5,-2.5,107.0
2019-12-29,2020,LAL,vs,DAL,108,95,-210.0,175.0,224.5,-5.0,109.5
2019-12-29,2020,NOP,vs,HOU,127,112,-220.0,180.0,223.5,-5.0,109.0
2019-12-29,2020,TOR,vs,OKC,97,98,-190.0,160.0,209.5,-4.5,103.0
2019-12-29,2020,DEN,vs,SAC,120,115,-350.0,275.0,208.0,-7.5,101.5
2019-12-30,2020,ORL,vs,ATL,93,101,-700.0,500.0,209.5,-10.5,101.5
2019-12-30,2020,MIN,vs,BKN,122,115,170.0,-200.0,216.5,4.5,111.0
2019-12-30,2020,UTA,vs,DET,104,81,-500.0,375.0,217.5,-9.5,106.5
2019-12-30,2020,WAS,vs,MIA,123,105,525.0,-750.0,224.5,11.0,109.5
2019-12-30,2020,CHI,vs,MIL,102,123,350.0,-450.0,220.0,8.5,113.0
2019-12-30,2020,POR,vs,PHX,116,122,-170.0,145.0,232.5,-4.0,120.0
2019-12-31,2020,CHA,vs,BOS,92,109,300.0,-400.0,210.5,7.5,108.0
2019-12-31,2020,TOR,vs,CLE,117,97,-450.0,350.0,217.5,-8.0,111.5
2019-12-31,2020,OKC,vs,DAL,106,101,125.0,-145.0,217.0,2.5,106.0
2019-12-31,2020,HOU,vs,DEN,130,104,-280.0,230.0,225.0,-6.5,109.0
2019-12-31,2020,SAS,vs,GSW,117,113,-750.0,525.0,217.0,-11.0,106.5
2019-12-31,2020,SAC,vs,LAC,87,105,230.0,-280.0,220.0,6.5,107.0
2019-12-31,2020,IND,vs,PHI,115,97,-155.0,135.0,212.5,-3.5,108.0
2020-01-01,2020,MIL,vs,MIN,106,104,-5000.0,1500.0,221.0,-18.0,108.0
2020-01-01,2020,WAS,vs,ORL,101,122,145.0,-170.0,222.5,3.5,109.0
2020-01-01,2020,LAL,vs,PHX,117,107,-750.0,525.0,225.5,-11.0,114.0
2020-01-01,2020,NYK,vs,POR,117,93,150.0,-180.0,226.0,4.0,110.0
2020-01-02,2020,DAL,vs,BKN,123,111,-360.0,280.0,223.0,-8.0,114.5
2020-01-02,2020,CLE,vs,CHA,106,109,-130.0,110.0,212.0,-2.0,104.0
2020-01-02,2020,IND,vs,DEN,116,124,-105.0,-115.0,208.0,1.0,102.5
2020-01-02,2020,LAC,vs,DET,126,112,-1000.0,650.0,223.0,-12.5,109.5
2020-01-02,2020,MIN,vs,GSW,99,84,-150.0,130.0,211.5,-3.0,102.5
2020-01-02,2020,SAC,vs,MEM,128,123,-200.0,170.0,224.5,-4.5,115.0
2020-01-02,2020,SAS,vs,OKC,103,109,-135.0,115.0,216.5,-2.5,106.0
2020-01-02,2020,MIA,vs,TOR,84,76,-220.0,180.0,214.0,-5.5,104.0
2020-01-02,2020,CHI,vs,UTA,98,102,145.0,-170.0,208.0,3.5,107.5
2020-01-03,2020,BOS,vs,ATL,109,106,-650.0,450.0,224.5,-10.5,110.5
2020-01-03,2020,ORL,vs,MIA,105,85,-120.0,100.0,206.5,-1.0,100.5
2020-01-03,2020,LAL,vs,NOP,123,113,-600.0,425.0,225.5,-10.0,111.5
2020-01-03,2020,PHX,vs,NYK,120,112,-300.0,240.0,224.5,-7.0,109.0
2020-01-03,2020,HOU,vs,PHI,118,108,-190.0,160.0,227.5,-4.5,116.0
2020-01-03,2020,WAS,vs,POR,103,122,270.0,-340.0,232.5,7.5,113.0
2020-01-04,2020,CHI,vs,BOS,104,111,-115.0,-105.0,208.0,-1.0,107.5
2020-01-04,2020,DAL,vs,CHA,120,123,-800.0,550.0,217.5,-11.5,107.0
2020-01-04,2020,WAS,vs,DEN,128,114,650.0,-1000.0,221.0,13.0,108.5
2020-01-04,2020,GSW,vs,DET,104,111,130.0,-150.0,213.5,3.0,104.0
2020-01-04,2020,ATL,vs,IND,116,111,255.0,-320.0,220.5,7.0,108.5
2020-01-04,2020,LAC,vs,MEM,114,140,-650.0,450.0,231.0,-10.0,121.0
2020-01-04,2020,SAC,vs,NOP,115,117,-140.0,120.0,225.5,-2.5,109.5
2020-01-04,2020,CLE,vs,OKC,106,121,240.0,-300.0,214.0,6.5,104.0
2020-01-04,2020,MIL,vs,SAS,127,118,-900.0,600.0,228.0,-12.0,117.5
2020-01-04,2020,BKN,vs,TOR,102,121,-130.0,110.0,216.5,-2.0,106.0
2020-01-04,2020,ORL,vs,UTA,96,109,145.0,-170.0,206.5,4.0,106.0
2020-01-05,2020,LAL,vs,DET,106,99,-2000.0,1000.0,220.0,-14.5,107.5
2020-01-05,2020,PHX,vs,MEM,114,121,-300.0,240.0,236.0,-7.0,121.5
2020-01-05,2020,CLE,vs,MIN,103,118,210.0,-260.0,217.5,6.0,107.0
2020-01-05,2020,LAC,vs,NYK,135,132,-550.0,400.0,221.0,-9.5,109.0
2020-01-05,2020,MIA,vs,POR,122,111,-230.0,185.0,215.5,-5.0,104.5
2020-01-06,2020,WAS,vs,BOS,99,94,340.0,-440.0,225.0,8.5,115.0
2020-01-06,2020,ORL,vs,BKN,101,89,-220.0,180.0,212.5,-5.0,108.5
2020-01-06,2020,DAL,vs,CHI,118,110,-400.0,300.0,217.5,-8.0,106.5
2020-01-06,2020,ATL,vs,DEN,115,123,260.0,-330.0,224.0,7.5,108.5
2020-01-06,2020,SAC,vs,GSW,111,98,-600.0,425.0,213.0,-10.0,104.0
2020-01-06,2020,CHA,vs,IND,104,115,215.0,-265.0,209.0,6.5,103.0
2020-01-06,2020,SAS,vs,MIL,126,104,300.0,-400.0,228.5,8.0,118.0
2020-01-06,2020,PHI,vs,OKC,120,113,-340.0,270.0,210.5,-8.0,102.0
2020-01-06,2020,NOP,vs,UTA,126,128,150.0,-180.0,221.0,4.0,114.5
2020-01-07,2020,CLE,vs,DET,113,115,145.0,-170.0,219.5,3.5,107.5
2020-01-07,2020,MEM,vs,MIN,119,112,-190.0,160.0,228.5,-4.5,111.5
2020-01-07,2020,LAL,vs,NYK,117,87,-1600.0,900.0,222.5,-13.5,107.5
2020-01-07,2020,BKN,vs,OKC,103,111,-120.0,100.0,217.0,-1.0,105.5
2020-01-07,2020,TOR,vs,POR,99,101,-140.0,120.0,221.0,-2.5,107.0
2020-01-07,2020,PHX,vs,SAC,103,114,-280.0,230.0,226.0,-6.5,110.0
2020-01-08,2020,NOP,vs,CHI,123,108,-160.0,140.0,225.0,-3.0,109.0
2020-01-08,2020,DAL,vs,DEN,106,107,-185.0,155.0,221.5,-4.0,108.5
2020-01-08,2020,ATL,vs,HOU,115,122,280.0,-360.0,237.0,8.0,114.5
2020-01-08,2020,IND,vs,MIA,108,122,-125.0,105.0,210.0,-1.5,102.0
2020-01-08,2020,GSW,vs,MIL,98,107,850.0,-1500.0,217.5,13.5,111.5
2020-01-08,2020,UTA,vs,NYK,128,104,-1500.0,850.0,213.5,-14.0,104.0
2020-01-08,2020,BOS,vs,SAS,114,129,-310.0,250.0,220.5,-7.0,113.5
2020-01-08,2020,CHA,vs,TOR,110,112,120.0,-140.0,207.0,2.5,102.0
2020-01-08,2020,ORL,vs,WAS,123,89,-500.0,375.0,218.5,-9.5,105.5
2020-01-09,2020,PHI,vs,BOS,109,98,-110.0,-110.0,218.0,0.0,112.0
2020-01-09,2020,DET,vs,CLE,112,115,-290.0,235.0,221.0,-7.0,113.0
2020-01-09,2020,OKC,vs,HOU,113,92,145.0,-170.0,227.5,3.5,110.5
2020-01-09,2020,MIN,vs,POR,116,102,-110.0,-110.0,224.0,0.0,110.0
2020-01-10,2020,WAS,vs,ATL,111,101,-105.0,-115.0,239.0,1.0,115.5
2020-01-10,2020,UTA,vs,CHA,109,92,-900.0,600.0,210.5,-12.0,100.5
2020-01-10,2020,LAC,vs,GSW,109,100,-1500.0,850.0,218.0,-14.5,107.5
2020-01-10,2020,CHI,vs,IND,105,116,-115.0,-105.0,213.0,-1.0,103.5
2020-01-10,2020,DAL,vs,LAL,114,129,-135.0,115.0,223.0,-2.5,108.0
2020-01-10,2020,BKN,vs,MIA,117,113,155.0,-185.0,217.5,4.0,106.0
2020-01-10,2020,SAC,vs,MIL,106,127,375.0,-500.0,224.0,9.5,113.5
2020-01-10,2020,NYK,vs,NOP,111,123,150.0,-180.0,226.0,4.0,111.0
2020-01-10,2020,PHX,vs,ORL,98,94,-170.0,145.0,217.5,-4.0,106.5
2020-01-10,2020,MEM,vs,SAS,134,121,-110.0,-110.0,231.0,0.0,118.0
2020-01-11,2020,DET,vs,CHI,99,108,-170.0,145.0,215.5,-4.0,105.0
2020-01-11,2020,DEN,vs,CLE,103,111,-1000.0,650.0,216.5,-12.5,111.5
2020-01-11,2020,OKC,vs,LAL,110,125,-400.0,300.0,213.5,-8.5,104.5
2020-01-11,2020,POR,vs,MIL,101,122,275.0,-350.0,232.0,7.5,118.5
2020-01-11,2020,HOU,vs,MIN,139,109,-550.0,400.0,232.0,-10.0,112.5
2020-01-11,2020,BOS,vs,NOP,140,105,-800.0,550.0,223.5,-11.5,109.5
2020-01-11,2020,DAL,vs,PHI,109,91,-150.0,130.0,222.0,-2.5,113.5
2020-01-12,2020,BKN,vs,ATL,108,86,-230.0,192.0,225.5,-9.0,109.0
2020-01-12,2020,PHX,vs,CHA,100,92,-350.0,281.0,217.0,-8.5,106.5
2020-01-12,2020,MEM,vs,GSW,122,102,-260.0,215.0,225.0,-6.5,111.0
2020-01-12,2020,DEN,vs,LAC,114,104,-115.0,-105.0,221.5,-0.0,108.0
2020-01-12,2020,NYK,vs,MIA,124,121,274.0,-340.0,217.0,7.5,106.0
2020-01-12,2020,TOR,vs,SAS,104,105,-160.0,140.0,220.0,-5.0,112.5
2020-01-12,2020,WAS,vs,UTA,116,127,303.0,-380.0,224.0,6.0,115.0
2020-01-13,2020,POR,vs,CHA,115,112,-525.0,400.0,215.5,-9.5,105.0
2020-01-13,2020,BOS,vs,CHI,113,101,-500.0,384.0,216.5,-9.5,104.5
2020-01-13,2020,LAL,vs,CLE,128,99,-1500.0,876.0,222.0,-14.0,112.5
2020-01-13,2020,DET,vs,NOP,110,117,-108.0,-112.0,221.5,5.0,108.0
2020-01-13,2020,MIN,vs,OKC,104,117,120.0,-140.0,218.0,2.5,107.0
2020-01-13,2020,SAC,vs,ORL,112,114,-137.0,117.0,212.0,-1.0,104.5
2020-01-13,2020,IND,vs,PHI,101,95,-130.0,110.0,214.5,-3.5,109.0
2020-01-14,2020,LAC,vs,CLE,128,103,-1600.0,912.0,224.0,-16.0,114.0
